Policy Number,Customer ID,Customer Name,Mobile Number,Email Id,Age,Gender,Marital Status,Dependents,Location,Occupation,Claims (3yrs),Claim Type,Online Activity,Service Calls,Current Insurance,Coverage,Renewal,Premium (3yrs),Recommended Insurance,Page_Visits_Health,Page_Visits_Auto,Page_Visits_Home,Page_Visits_Life,Time_Spent_Health,Time_Spent_Auto
81684,866,Brenda Caldwell,+1-807-203-8524,vlowery@example.net,62,Female,Married,5,Nicholaston,Media planner,0,Natural Disaster,71,6,Auto Insurance B,Partial,2026-02-06,3533,Vision Insurance,3,14,12,2,8,41
72281,199,Mr. Patrick Hughes,001-222-579-8777x75438,zfleming@example.org,21,Male,Single,4,Woodbury,"Psychologist, educational",2,Theft,22,6,Auto Insurance B,Partial,2025-06-08,3260,Life Insurance,18,1,9,8,114,41
51816,748,Samantha Rogers,+1-702-654-5682x790,griffinmelissa@example.com,68,Female,Single,4,Lake Susan,Hospital doctor,3,Natural Disaster,31,10,Life Insurance D,Full,2026-04-22,2584,Accident Insurance,8,6,7,0,111,94
49777,326,Rebecca Alexander,+1-640-223-5769x276,jesse08@example.org,48,Male,Married,0,North Michelle,Careers adviser,1,Theft,94,8,Life Insurance D,Partial,2025-09-12,2331,Life Insurance,19,18,17,19,63,49
40429,386,Tracy Taylor,382.736.3547,melissa18@example.net,18,Female,Single,4,Danachester,Glass blower/designer,1,Natural Disaster,60,9,Health Insurance C,Full,2026-03-04,4290,Dental Insurance,15,16,10,4,67,8
79598,986,Matthew Farley,254-348-4387,joseph76@example.org,35,Female,Married,1,Port Karifurt,Social worker,2,Theft,79,4,Life Insurance D,Full,2024-12-22,4018,Life Insurance,8,0,12,16,5,45
44537,303,Jennifer Gardner,(378)672-9121x1977,qchambers@example.net,62,Female,Single,5,Port Ryanburgh,"Scientist, research (maths)",2,Accident,37,2,Auto Insurance B,Partial,2026-01-30,3446,Vision Insurance,15,16,10,12,59,71
20579,305,Katie Dickerson,9637675952,james33@example.com,45,Male,Single,2,Jamesborough,Planning and development surveyor,2,Theft,91,8,Auto Insurance B,Full,2024-08-21,2161,Health Insurance,20,12,9,19,54,27
94304,175,Victoria Miller,355-527-4394x65138,craig95@example.com,53,Male,Married,3,New John,"Pilot, airline",2,Accident,44,10,Auto Insurance B,Partial,2026-02-23,3194,Health Insurance,15,5,15,10,102,35
13840,481,Robin Glenn,318.734.7861x2740,stephenpadilla@example.com,51,Male,Married,4,Davisburgh,Phytotherapist,2,Natural Disaster,22,5,Health Insurance C,Partial,2025-02-25,2725,Disability Insurance,13,7,1,11,42,73
88001,249,Michael Johnson,4836039472,ramirezjoshua@example.com,30,Female,Single,1,Samuelberg,Petroleum engineer,2,Theft,67,8,Auto Insurance B,Partial,2024-12-04,2293,Hospital indemnity insurance,2,17,18,18,83,98
80579,789,Andrea Carroll,001-477-292-1838x490,jbell@example.org,66,Female,Single,2,Lake Mary,Aeronautical engineer,0,Accident,95,9,Health Insurance C,Partial,2026-05-23,2179,Life Insurance,19,2,0,18,0,115
97587,466,Robert Jackson,(331)680-8107,ybrady@example.com,53,Female,Single,3,Lake Jeremymouth,Associate Professor,2,Accident,65,10,Life Insurance D,Partial,2025-12-09,3258,Vision Insurance,16,3,18,18,83,86
17306,571,Ross Hull,001-600-836-1211,renee98@example.net,52,Female,Single,1,Burnsport,"Scientist, research (medical)",2,Natural Disaster,100,4,Home Insurance A,Full,2026-01-22,2989,Life Insurance,1,2,8,18,60,48
59245,601,Tanner Avery,(775)826-4038x8554,yroberson@example.com,30,Female,Married,3,North Paul,Sports administrator,1,Theft,92,6,Health Insurance C,Partial,2025-07-06,4461,Accident Insurance,20,18,8,20,11,52
17397,276,Keith Zimmerman,232-781-6204x19866,shannonjones@example.org,33,Male,Married,4,Thomasberg,Therapeutic radiographer,0,Accident,50,0,Home Insurance A,Full,2025-04-18,2564,Accident Insurance,10,4,3,16,69,101
76280,990,Kimberly Bridges,437-421-2330x797,alexanderwesley@example.org,28,Male,Single,3,North Martinland,"Engineer, civil (consulting)",3,Accident,60,8,Auto Insurance B,Full,2024-11-10,3159,Accident Insurance,6,11,17,20,2,113
56318,155,Justin Gardner,(638)536-5211x084,danielcole@example.net,57,Male,Married,5,Morrismouth,Site engineer,3,Natural Disaster,0,10,Health Insurance C,Full,2024-08-19,3308,Dental Insurance,13,2,19,19,112,54
11333,901,Aaron Carter,953-820-9409x541,vargasalicia@example.net,29,Male,Married,1,Lloydchester,Chartered loss adjuster,2,Natural Disaster,16,1,Home Insurance A,Full,2026-01-11,1764,Vision Insurance,15,5,9,13,109,30
44222,499,Joshua Garcia,474.672.8633x628,njones@example.org,64,Male,Single,0,Sampsonview,Social researcher,0,Theft,90,1,Health Insurance C,Partial,2024-08-09,1468,Hospital indemnity insurance,15,13,15,4,111,93
75464,158,David Williams,987-217-6610x947,cassandrabell@example.net,68,Female,Married,4,Smithmouth,Local government officer,3,Natural Disaster,66,0,Home Insurance A,Full,2026-05-22,1082,Accident Insurance,8,12,16,14,101,1
65621,251,Emily Perez,(409)227-6031x58487,lindsayvincent@example.com,29,Male,Single,4,Rachelmouth,Environmental consultant,1,Natural Disaster,8,3,Home Insurance A,Partial,2025-08-21,1208,Critical illness Insurance,12,16,5,9,109,101
96128,924,Annette Dodson,7309227639,helenhowe@example.com,69,Female,Single,0,South Emilyhaven,"Social research officer, government",1,Accident,4,4,Auto Insurance B,Partial,2025-10-30,2275,Critical illness Insurance,1,11,4,3,37,66
10279,504,Walter Mitchell,+1-419-459-3559x985,erinyoung@example.org,18,Female,Single,3,Oliviaside,Special educational needs teacher,2,Natural Disaster,93,3,Health Insurance C,Full,2025-08-05,2566,Hospital indemnity insurance,9,7,7,15,118,50
62400,304,Richard Day,001-491-752-5937,justinmurillo@example.org,35,Female,Married,1,New Debra,"Exhibitions officer, museum/gallery",2,Theft,28,1,Home Insurance A,Partial,2025-08-03,1034,Life Insurance,7,8,3,1,32,23
70170,782,David Alvarado,9568589520,eugene36@example.org,69,Female,Single,1,Carlosborough,Theatre stage manager,0,Natural Disaster,40,4,Auto Insurance B,Full,2025-04-12,4736,Vision Insurance,12,15,14,12,117,53
59985,159,Catherine Johnson,(416)779-1782,brettfrench@example.org,69,Male,Married,2,Johnsonhaven,"Secretary, company",0,Natural Disaster,54,3,Health Insurance C,Full,2026-05-03,2133,Life Insurance,8,6,14,7,7,101
65501,358,Victoria Saunders,001-913-906-1924x888,vincentmiller@example.net,18,Male,Married,5,Angelafort,Research scientist (maths),1,Accident,23,7,Health Insurance C,Full,2025-05-01,1172,Accident Insurance,13,4,15,9,119,63
36575,665,Gregory Flowers,(424)907-5580,patrickross@example.org,27,Male,Married,4,Hortonstad,Physiotherapist,1,Accident,2,6,Auto Insurance B,Partial,2026-06-18,3512,Life Insurance,10,4,16,12,7,64
79972,519,James Fernandez,+1-572-639-0850x90323,amoore@example.com,56,Male,Single,4,Navarrofort,Data scientist,2,Accident,80,4,Auto Insurance B,Partial,2025-09-11,2690,Critical illness Insurance,9,17,3,0,61,51
60238,723,Kathryn Knapp,333.889.0970,charleswilson@example.net,45,Male,Married,1,Youngshire,Risk manager,2,Accident,13,5,Life Insurance D,Full,2025-11-03,1629,Life Insurance,2,0,0,15,30,72
72307,515,Barry Smith,982-729-2406x525,tammy50@example.net,33,Female,Single,5,Katelynport,Publishing copy,1,Accident,69,2,Home Insurance A,Full,2025-10-19,2618,Life Insurance,5,18,18,11,101,46
91221,928,Lee Walker,349.386.2059x1665,darryl36@example.net,19,Male,Single,2,North William,Retail merchandiser,3,Theft,4,2,Health Insurance C,Partial,2025-12-04,4789,Accident Insurance,10,18,6,18,82,28
80773,394,Elizabeth Burke,517-406-1505x475,james96@example.net,38,Male,Single,1,North Elizabeth,Contractor,0,Theft,7,1,Auto Insurance B,Full,2025-01-06,2344,Disability Insurance,3,11,3,10,120,78
97501,982,Kimberly Calderon,001-772-330-7398x438,edwinpatel@example.org,28,Female,Single,3,Morganstad,Pharmacologist,1,Natural Disaster,33,6,Auto Insurance B,Full,2025-02-01,2031,Critical illness Insurance,1,2,14,10,56,26
62235,531,Eric Parker,001-954-869-0389x2344,andrew81@example.org,42,Female,Married,0,South Michael,"Engineer, building services",0,Accident,82,3,Home Insurance A,Partial,2024-07-23,1901,Disability Insurance,14,13,10,9,32,24
81293,795,Ashley Green,258-259-1260x02116,ydurham@example.org,55,Female,Single,5,Edwardshaven,Ranger/warden,0,Accident,0,1,Home Insurance A,Full,2025-03-03,4406,Vision Insurance,18,6,18,9,107,116
64993,574,Theresa Swanson,680-860-9512x771,aliciaking@example.org,30,Male,Married,1,Andrewchester,Diplomatic Services operational officer,3,Theft,50,6,Life Insurance D,Full,2025-12-12,4153,Dental Insurance,20,3,15,6,78,20
66767,948,Catherine Miller,280-235-2208,ylopez@example.com,18,Male,Married,3,East Colleenmouth,Analytical chemist,1,Natural Disaster,55,5,Life Insurance D,Partial,2025-02-16,1044,Health Insurance,19,11,13,5,107,39
31254,363,Debra Daugherty,001-378-556-0770x3902,sherri49@example.org,22,Female,Single,1,Port Thomas,Child psychotherapist,1,Natural Disaster,81,4,Health Insurance C,Partial,2026-06-23,1229,Hospital indemnity insurance,1,8,7,7,51,48
95534,349,Hayden Fitzgerald,+1-723-202-4476x77589,bradjacobs@example.org,59,Male,Single,2,Garciashire,Operational investment banker,0,Theft,62,5,Health Insurance C,Partial,2024-09-29,3986,Life Insurance,12,19,16,13,97,101
58195,637,Craig Collins,+1-599-696-7525,vshaw@example.org,67,Female,Single,5,Wrightton,Chief Financial Officer,2,Theft,69,3,Auto Insurance B,Full,2025-01-15,4232,Dental Insurance,7,5,5,14,91,23
83257,773,Tammy Weeks,+1-769-563-7901,vmonroe@example.net,54,Female,Married,1,Jeffreyport,Pension scheme manager,1,Accident,45,7,Life Insurance D,Partial,2025-02-01,2051,Life Insurance,3,18,3,16,40,98
97636,963,Christy Henry,546-398-7513,ubrown@example.net,66,Female,Married,1,North Annachester,"Clinical scientist, histocompatibility and immunogenetics",0,Accident,0,9,Life Insurance D,Full,2025-07-22,2325,Health Insurance,6,2,19,12,44,4
22684,596,Douglas Lane,(487)368-2169x479,richardmcdaniel@example.org,22,Male,Single,1,Lake Andreastad,Midwife,2,Theft,66,3,Health Insurance C,Partial,2025-04-09,3242,Hospital indemnity insurance,20,7,18,9,35,50
91698,210,Curtis Erickson,877.645.8363,khoover@example.org,44,Female,Married,1,Jonathanside,Photographer,3,Natural Disaster,96,2,Health Insurance C,Full,2026-06-14,1423,Dental Insurance,19,5,14,13,110,109
54405,293,Jason French,001-985-842-2612x7728,uholland@example.com,20,Female,Single,4,Millerborough,"Development worker, international aid",1,Theft,82,8,Health Insurance C,Full,2026-05-06,1063,Accident Insurance,10,7,17,4,44,32
62095,526,Lisa Johnson,623-650-1087,gregory17@example.org,45,Female,Married,0,Mccormickchester,Communications engineer,0,Natural Disaster,18,8,Auto Insurance B,Full,2025-03-09,4444,Disability Insurance,10,9,0,11,45,27
15845,578,Sandra Elliott,8163506977,greengary@example.net,28,Male,Single,0,Timothyville,Science writer,2,Accident,65,10,Auto Insurance B,Full,2024-10-10,3016,Life Insurance,16,0,16,12,47,13
74884,270,Danny Sanchez,536.744.8735,vasquezjoshua@example.org,41,Male,Married,2,Walkerport,"Engineer, electronics",3,Accident,16,5,Health Insurance C,Partial,2025-02-16,3785,Disability Insurance,4,16,4,6,85,106
84603,676,Stephanie Padilla MD,(698)343-5234,joseph33@example.com,51,Female,Married,4,Juarezchester,Operational investment banker,2,Accident,19,3,Life Insurance D,Partial,2025-06-22,1893,Health Insurance,0,19,6,9,120,22
53512,371,William Rose,331.200.3671,spratt@example.com,39,Male,Single,0,West Robert,Farm manager,3,Accident,60,9,Home Insurance A,Partial,2025-10-15,2390,Hospital indemnity insurance,0,7,9,4,38,45
98458,222,Daniel Daugherty,(328)948-2607x15554,stuartcarl@example.net,70,Male,Single,5,South Bethhaven,"Programmer, applications",2,Theft,21,9,Health Insurance C,Partial,2026-06-22,3656,Dental Insurance,19,6,16,3,28,48
69032,665,William James,4836326834,webbjennifer@example.org,49,Male,Married,3,Williamsborough,"Surveyor, mining",2,Natural Disaster,74,5,Life Insurance D,Partial,2026-04-23,2958,Accident Insurance,7,17,9,14,50,41
34369,557,Christina Martin,(669)768-0507,nguyendavid@example.net,69,Female,Single,3,Robertmouth,Learning disability nurse,0,Natural Disaster,29,10,Home Insurance A,Full,2025-11-22,1398,Critical illness Insurance,9,12,0,7,61,83
69278,105,Andrew Smith,500.233.7958x454,tracygarcia@example.org,58,Male,Single,0,Webstershire,Industrial buyer,1,Theft,21,9,Home Insurance A,Partial,2025-12-04,1829,Dental Insurance,19,0,19,11,78,104
70650,994,Danielle Evans,8493682843,lkane@example.org,57,Male,Single,0,Hayleymouth,Television production assistant,1,Theft,94,5,Health Insurance C,Partial,2024-12-30,3233,Critical illness Insurance,18,11,3,17,78,107
58247,749,Karen Strickland,+1-622-862-2281x503,hgarcia@example.com,53,Male,Married,5,New Reneeside,Stage manager,1,Natural Disaster,87,6,Life Insurance D,Full,2026-03-03,3247,Accident Insurance,16,13,4,10,66,58
14114,895,Caitlin Suarez,5055286228,martinezdenise@example.com,70,Female,Single,3,New Larry,Civil Service administrator,3,Accident,53,8,Life Insurance D,Full,2025-08-19,1901,Dental Insurance,20,2,11,5,21,63
38016,305,Crystal Love,718-632-5069,paulakim@example.org,50,Female,Single,2,Lake Alyssabury,Architectural technologist,2,Theft,58,0,Home Insurance A,Full,2025-01-11,1535,Vision Insurance,9,19,7,7,67,8
75381,573,Michelle Morrison,960.212.2135,ogibson@example.com,62,Female,Married,5,Duncanmouth,Medical laboratory scientific officer,0,Natural Disaster,20,9,Health Insurance C,Partial,2026-04-12,3988,Critical illness Insurance,3,0,3,2,7,12
55685,602,Ashley Sanders,677.586.9970x0719,james46@example.net,67,Female,Married,4,Phillipsshire,"Psychologist, prison and probation services",0,Accident,2,6,Health Insurance C,Full,2025-11-14,2696,Hospital indemnity insurance,0,14,17,14,49,104
49220,612,Dr. Craig Hernandez,661.919.1051,blake40@example.org,70,Male,Married,0,Lake Gloriaside,Retail manager,0,Natural Disaster,18,2,Home Insurance A,Full,2025-06-06,1055,Health Insurance,10,6,17,6,36,82
73881,271,Jack Herrera,649-539-5779x3466,adamsdebbie@example.com,61,Female,Married,4,Keytown,"Psychologist, counselling",0,Theft,98,5,Health Insurance C,Partial,2025-10-31,2360,Dental Insurance,2,13,16,20,21,5
22424,555,Anthony Ashley,+1-611-703-9961,antoniomoore@example.org,36,Female,Single,1,Colemantown,"Journalist, magazine",1,Theft,63,6,Health Insurance C,Full,2025-05-10,3531,Hospital indemnity insurance,17,4,14,14,93,45
83870,724,Erica Downs,001-629-373-9861x574,erin62@example.net,59,Male,Single,1,Murrayton,Archivist,2,Theft,92,4,Health Insurance C,Partial,2025-08-13,1683,Critical illness Insurance,14,2,18,18,118,4
32848,699,Ann Anderson,+1-819-726-9878x773,yvette52@example.com,61,Male,Married,3,East Rodney,"Engineer, building services",3,Natural Disaster,16,4,Home Insurance A,Partial,2024-12-21,4985,Hospital indemnity insurance,9,14,4,8,91,111
32326,887,Billy Morgan,613.549.5523,jcortez@example.com,69,Male,Married,1,Thompsonside,Clinical psychologist,2,Theft,28,1,Life Insurance D,Partial,2025-08-18,4414,Health Insurance,4,14,15,20,40,13
23386,402,Shawn Alexander,877.218.0509x80991,scottjoanna@example.com,46,Female,Married,0,West Stephenburgh,Field trials officer,2,Theft,29,3,Life Insurance D,Full,2024-07-18,3220,Life Insurance,12,9,18,13,32,116
41608,271,Phillip Elliott,+1-216-317-0813x99404,stoutbrandon@example.com,35,Male,Married,2,West Alexside,Clinical research associate,2,Accident,90,4,Auto Insurance B,Full,2025-03-12,2606,Life Insurance,10,0,13,14,8,61
29596,499,Amber Bishop,335.857.0539,jessicakennedy@example.net,34,Female,Married,0,Lake Dominic,"Psychotherapist, child",3,Accident,57,10,Life Insurance D,Partial,2025-01-07,3488,Health Insurance,11,10,10,8,95,24
41453,834,Jesse Spencer,320.564.5870x8952,joshua58@example.net,31,Female,Married,0,Maciasstad,"Designer, interior/spatial",1,Natural Disaster,42,5,Home Insurance A,Full,2025-01-30,2770,Disability Insurance,10,3,16,0,88,69
26782,267,Matthew Crawford,990.799.8491x203,andrewshaw@example.com,39,Male,Married,5,Gutierrezborough,Research scientist (physical sciences),2,Theft,54,6,Life Insurance D,Full,2025-05-18,2389,Health Insurance,3,6,1,7,93,57
19133,113,Mark Osborne,528-207-4055,bennetttyler@example.org,66,Female,Married,5,Port Matthew,Art gallery manager,0,Theft,64,5,Home Insurance A,Full,2025-10-12,2626,Vision Insurance,5,0,18,8,92,100
11864,971,Nancy Martin,729-915-6648,francomike@example.com,35,Male,Single,3,Jonathanborough,"Surveyor, quantity",0,Theft,7,7,Home Insurance A,Partial,2025-05-12,4296,Dental Insurance,16,15,17,7,120,39
59448,476,David Gutierrez,(878)497-0712x9966,hwhitaker@example.com,39,Female,Single,1,Grantfort,Museum/gallery conservator,0,Accident,88,10,Life Insurance D,Full,2024-12-01,3488,Health Insurance,10,20,2,0,73,36
75332,713,Jamie Garcia,+1-313-409-0674x01010,terri31@example.net,42,Female,Single,0,Mayerton,Tax adviser,0,Theft,48,3,Home Insurance A,Full,2025-11-11,3181,Accident Insurance,0,6,7,18,85,0
99289,632,Renee Eaton,001-756-360-1468x36382,jamie23@example.com,32,Female,Single,3,West Karen,Architectural technologist,3,Accident,87,8,Home Insurance A,Full,2025-03-22,2588,Hospital indemnity insurance,20,8,1,5,109,103
68426,244,Lauren Rodriguez,+1-431-778-1548x1407,jessicasaunders@example.net,67,Male,Single,1,Madisonshire,"Geologist, wellsite",2,Natural Disaster,96,10,Home Insurance A,Full,2024-11-30,3818,Health Insurance,10,11,9,19,23,119
65670,222,James Davies,652.698.9140x522,jessica57@example.net,59,Male,Single,2,Scottbury,Furniture designer,0,Natural Disaster,46,5,Auto Insurance B,Full,2024-12-18,3432,Life Insurance,0,19,10,18,87,102
96641,363,Timothy Torres,746-989-0289x17564,bstout@example.net,38,Female,Married,0,Cardenaston,Chief Financial Officer,1,Accident,58,0,Life Insurance D,Full,2026-03-29,2896,Accident Insurance,10,0,7,19,100,19
19814,761,Aaron Ross,7778445488,alexisdougherty@example.org,22,Male,Single,0,Rachelside,Catering manager,0,Theft,12,4,Health Insurance C,Full,2025-10-16,2730,Disability Insurance,14,9,12,9,81,32
87860,464,Riley Rivera,242-574-0173x4295,denise32@example.com,33,Female,Single,2,Foleyport,"Horticulturist, commercial",2,Natural Disaster,1,3,Health Insurance C,Partial,2024-07-21,3050,Health Insurance,19,10,20,9,120,13
63827,465,Mr. Paul Nguyen MD,729.570.8677x95431,kristinaphillips@example.org,59,Male,Married,4,Lake Christopherview,Geographical information systems officer,2,Accident,66,10,Auto Insurance B,Full,2026-05-16,3218,Disability Insurance,13,13,7,13,100,24
59444,994,John Stephens,6266905266,romanlucas@example.com,53,Male,Married,1,West Jonathanside,Private music teacher,2,Natural Disaster,30,4,Home Insurance A,Full,2025-06-14,3836,Vision Insurance,9,4,20,10,54,87
43812,361,Nicole Guzman,+1-300-950-3664x88063,lauren28@example.org,49,Female,Single,2,New Debra,"Surveyor, minerals",0,Accident,20,9,Life Insurance D,Full,2025-10-09,1015,Dental Insurance,11,5,16,8,92,87
41869,249,Steven Lee,001-893-287-4808x6287,hensleydebbie@example.com,56,Male,Married,1,Port Calvin,"Accountant, chartered public finance",0,Natural Disaster,83,7,Life Insurance D,Full,2025-08-22,4634,Dental Insurance,14,19,11,11,30,114
50695,260,Robert Robinson,+1-762-836-6254x02693,davidlong@example.net,33,Male,Married,1,Rogersmouth,"Administrator, charities/voluntary organisations",2,Accident,16,5,Health Insurance C,Full,2024-09-01,3629,Hospital indemnity insurance,17,13,18,15,75,29
53908,325,Monica Rodgers,786.763.5254,tayloranthony@example.com,62,Male,Single,4,Port Tinafort,Social worker,0,Theft,26,8,Health Insurance C,Full,2025-08-17,2572,Health Insurance,18,17,1,8,17,31
22787,361,Frederick Oliver,(449)967-6287,mccormicksamuel@example.com,69,Female,Married,3,Amandafort,Risk analyst,1,Accident,32,5,Auto Insurance B,Partial,2025-02-19,2762,Life Insurance,14,7,15,12,43,17
34905,151,Alexander Miller,001-465-824-0873x28892,sotoandrew@example.net,56,Female,Married,5,Christopherbury,"Therapist, nutritional",2,Natural Disaster,9,5,Auto Insurance B,Full,2026-06-16,4766,Health Insurance,4,14,11,0,24,90
76062,588,Wesley Hawkins,+1-584-664-0224,collinslauren@example.com,66,Male,Single,4,South Kimside,Fine artist,3,Accident,40,9,Health Insurance C,Full,2025-04-02,2568,Accident Insurance,6,2,4,9,112,90
56565,897,Michael Smith,+1-925-898-5520x57392,henry99@example.org,68,Female,Single,4,West Kimberlymouth,Learning mentor,0,Natural Disaster,61,4,Auto Insurance B,Partial,2026-05-04,2308,Life Insurance,13,11,20,17,70,106
42370,594,Alejandra Edwards,974.948.5069,andrewwells@example.com,42,Male,Married,3,Pattersonland,Dancer,1,Natural Disaster,90,8,Home Insurance A,Partial,2026-01-03,1230,Life Insurance,11,12,9,11,114,40
91610,473,Susan Webb,789.550.1737x699,johnhayes@example.net,41,Female,Married,4,West Justin,Counselling psychologist,0,Natural Disaster,59,10,Life Insurance D,Partial,2025-10-19,2825,Dental Insurance,13,8,9,2,17,16
64848,822,Craig Leonard,(710)553-7609,lramos@example.net,21,Male,Married,3,Gordonport,Multimedia specialist,0,Natural Disaster,74,5,Home Insurance A,Partial,2025-05-19,3818,Health Insurance,3,19,0,15,87,77
83821,111,Kayla Thomas,+1-489-830-2606x3546,jedwards@example.net,37,Female,Married,0,Cordovashire,"Engineer, drilling",2,Natural Disaster,73,0,Health Insurance C,Partial,2025-09-10,4590,Accident Insurance,14,13,3,9,106,49
20620,385,Michelle Dunlap,(283)727-4128,patriciahouse@example.net,32,Male,Married,2,Michaelfurt,Health promotion specialist,2,Natural Disaster,92,6,Auto Insurance B,Partial,2026-01-25,1593,Life Insurance,8,18,16,10,23,38
58147,509,Shannon Wells,440-579-3054,rsmith@example.com,61,Male,Married,4,Lake Nancy,"Radiographer, diagnostic",1,Theft,54,7,Life Insurance D,Partial,2024-11-23,1508,Dental Insurance,18,6,11,6,61,114
74076,984,Daniel White,(794)936-5122,cherylphillips@example.com,68,Male,Single,0,Charlesfurt,Medical laboratory scientific officer,2,Natural Disaster,57,10,Home Insurance A,Full,2026-01-24,2095,Disability Insurance,7,19,1,16,42,116
51490,240,Jacob Fitzgerald,651.353.7548x566,wschwartz@example.org,42,Female,Married,3,Port Michaelside,"Physicist, medical",0,Natural Disaster,76,10,Health Insurance C,Partial,2026-05-24,2116,Life Insurance,17,1,4,5,14,8
90077,202,Shelly Sanders,+1-747-711-9132x8895,ybrown@example.org,21,Female,Married,1,Elizabethfurt,Community pharmacist,2,Natural Disaster,48,1,Life Insurance D,Full,2025-05-10,2568,Life Insurance,1,13,12,17,108,15
56178,541,Francisco Brown,+1-859-562-8103x7583,craigallen@example.org,18,Male,Married,3,Timothyhaven,"Surveyor, rural practice",2,Theft,10,0,Life Insurance D,Full,2025-07-22,2968,Health Insurance,17,13,20,0,99,82
51584,101,Gabriela Thompson,001-701-595-3256,larry94@example.org,32,Male,Married,3,North Emilybury,Child psychotherapist,0,Theft,32,4,Auto Insurance B,Full,2025-04-26,4755,Vision Insurance,9,4,19,15,8,69
35504,312,Samantha Anderson,(500)888-6195,brianna09@example.com,38,Female,Married,5,Port Adam,"Therapist, horticultural",0,Accident,17,8,Auto Insurance B,Full,2025-11-10,4155,Life Insurance,6,1,12,6,99,39
75519,118,Rachel Navarro,001-467-371-5623x1945,mark06@example.com,56,Male,Single,5,Lake Zachary,"Producer, television/film/video",3,Accident,13,3,Health Insurance C,Full,2025-09-14,3907,Vision Insurance,7,7,18,9,65,64
14897,885,Anthony Collins,+1-561-521-4442x33200,thomasowens@example.net,42,Male,Single,3,Lake Kelli,Geochemist,3,Theft,45,8,Life Insurance D,Full,2025-11-24,1667,Critical illness Insurance,3,13,0,3,107,15
46831,355,William Moore,383-634-5002,fvalentine@example.net,28,Female,Single,4,Michaelmouth,Air broker,0,Theft,32,0,Home Insurance A,Full,2025-07-14,2882,Critical illness Insurance,17,1,9,8,93,110
64345,534,Erin Brock,+1-824-359-4238x413,brianvasquez@example.net,61,Male,Married,2,Lake Jamie,Occupational hygienist,3,Theft,98,0,Life Insurance D,Partial,2024-11-04,2489,Hospital indemnity insurance,3,7,3,13,118,2
73346,308,Candice Peters,+1-254-386-8726x520,martinpatrick@example.net,44,Female,Married,3,East Carrie,"Scientist, product/process development",2,Accident,31,5,Auto Insurance B,Partial,2024-07-21,1247,Dental Insurance,7,6,8,16,4,112
77230,899,Aaron Rodriguez,(410)838-3901x9262,batesrita@example.net,20,Male,Single,1,Port Christopher,Television/film/video producer,1,Natural Disaster,24,10,Health Insurance C,Full,2026-06-20,2305,Accident Insurance,13,6,5,19,18,5
20902,191,Jennifer Khan,+1-254-483-6510x438,sgreen@example.com,62,Female,Married,0,Morrisberg,Chiropractor,3,Natural Disaster,32,5,Auto Insurance B,Full,2024-09-06,3399,Vision Insurance,18,7,4,20,61,59
43405,947,Nicholas Mejia,701-252-4916x60938,saundersmatthew@example.org,53,Female,Married,2,Barrytown,"Engineer, mining",2,Accident,97,5,Life Insurance D,Partial,2025-02-05,2852,Health Insurance,2,8,3,18,85,100
63074,761,Jessica Allen,6552233274,wgrant@example.com,28,Female,Married,1,Nancyfort,"Teacher, secondary school",2,Accident,9,3,Life Insurance D,Full,2025-05-24,4595,Health Insurance,19,18,16,19,48,119
55897,857,Sue Diaz,652-745-3431,zburton@example.org,44,Male,Married,5,Madisonmouth,Theatre manager,1,Accident,85,3,Life Insurance D,Partial,2026-03-08,1740,Health Insurance,5,9,18,10,86,29
43948,628,Sheena Maxwell,641.238.9557x062,martha89@example.org,19,Male,Married,1,Powersmouth,Architectural technologist,2,Accident,16,4,Health Insurance C,Partial,2025-07-01,1366,Hospital indemnity insurance,12,12,9,5,4,11
41864,682,Shelley Williams,913-564-2664,alexander21@example.net,68,Male,Married,1,Gatesfurt,"Research officer, political party",1,Accident,12,3,Health Insurance C,Full,2025-09-23,1139,Dental Insurance,3,13,4,13,24,55
90398,182,Lisa Ho,001-923-587-9561x58079,richardsonnancy@example.net,48,Female,Single,5,Sarahview,Petroleum engineer,2,Natural Disaster,19,0,Life Insurance D,Partial,2025-12-04,1907,Vision Insurance,0,15,14,4,71,77
14743,225,Veronica Williams,001-741-299-2442x2683,jenkinsjoshua@example.net,62,Male,Single,5,West Brett,Manufacturing engineer,0,Accident,96,10,Home Insurance A,Partial,2025-10-18,2217,Accident Insurance,18,15,19,4,32,81
53821,434,Veronica Reyes,268-540-2589,michaelmay@example.com,34,Female,Married,4,Lake Barbarabury,Actor,3,Natural Disaster,64,5,Health Insurance C,Partial,2024-10-27,3595,Health Insurance,1,12,18,7,47,40
89104,265,Patricia Graves,561-726-2793x7860,ashley52@example.net,55,Male,Married,1,Walkerberg,Set designer,0,Natural Disaster,56,9,Life Insurance D,Full,2025-09-03,3369,Life Insurance,2,16,20,6,79,23
59187,604,Steven Hill,(315)491-5604x9599,phillipcontreras@example.net,67,Male,Single,1,Lewisborough,"Radiographer, therapeutic",3,Natural Disaster,58,3,Auto Insurance B,Full,2025-01-27,3240,Critical illness Insurance,17,15,0,18,88,115
37926,644,Katherine Carroll,+1-909-880-6503,kimberlyyoung@example.com,69,Female,Single,1,Jenniferland,"Designer, fashion/clothing",3,Theft,35,2,Home Insurance A,Full,2026-02-25,2927,Vision Insurance,0,19,19,15,46,39
